id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6765832,Home in Asheville · ★4.73 · 1 bedroom · 1 bed · 2.5 shared baths,746673,BonPaul,,28806,35.57895,-82.59566,Private room,63,1,83,2023-11-13,0.80,8,308,9,
6813265,Home in Asheville · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,31436003,Lee,,28806,35.58204,-82.59371,Private room,61,2,170,2023-10-17,1.65,2,365,7,
6818139,Rental unit in Asheville · ★4.82 · 1 bedroom · 1 bed · 2 shared baths,7625694,John,,28801,35.5913,-82.54965,Private room,87,1,377,2023-12-03,3.64,9,354,26,
6829875,Guesthouse in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,35778919,Cara And Eric,,28805,35.58774,-82.48908,Entire home/apt,89,2,168,2023-12-17,1.63,1,79,32,
6913630,Cottage in Asheville · ★4.85 · 1 bedroom · 1 bed · 1 bath,30982884,Tena,,28801,35.60526,-82.55982,Entire home/apt,65,30,148,2023-12-01,1.45,1,168,6,
6970329,Home in Asheville · ★4.81 · 2 bedrooms · 2 beds · 1 bath,36535942,Erik And Lisa,,28803,35.56649398803711,-82.5246353149414,Entire home/apt,136,2,133,2023-12-17,1.31,1,361,18,
7001873,Guest suite in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,11298793,Miriam,,28806,35.59496,-82.5886,Entire home/apt,108,2,465,2023-12-01,4.51,1,200,46,
7045303,Bungalow in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 private bath,6676667,Elizabeth,,28806,35.5775,-82.60328,Private room,99,2,117,2023-11-05,1.14,1,364,4,
7063293,Cabin in Arden · ★5.0 · 3 bedrooms · 4 beds · 2 baths,14480896,Birgit,,28704,35.48019,-82.50757,Entire home/apt,343,3,44,2023-12-10,0.76,3,271,12,
7103096,Home in Asheville · ★4.62 · 3 bedrooms · 6 beds · 2 baths,37220035,W N C,,28805,35.6461,-82.46854,Entire home/apt,95,3,74,2019-11-30,0.73,1,86,0,
7341057,Home in Arden · ★4.80 · 2 bedrooms · 2 beds · 1 private bath,37737144,Kwadwo,,28704,35.47513,-82.50127,Private room,,1,181,2022-10-21,1.78,4,0,0,
7367841,Home in Asheville · ★4.85 · 1 bedroom · 1 bed · 1 private bath,38605852,Hillary,,28803,35.54087,-82.51327,Private room,,1,276,2023-10-01,2.73,1,0,25,
7418991,Rental unit in Asheville · ★4.92 · Studio · 1 bath,23092470,April,,28801,35.59227,-82.55285,Entire home/apt,115,1,908,2023-12-04,8.88,4,0,116,
7438838,Home in Asheville · ★4.84 · 2 bedrooms · 2 beds · 1 bath,21313437,Ron + Helen,,28801,35.60604,-82.55859,Entire home/apt,195,28,37,2023-10-18,0.37,2,45,6,
7630648,Home in Asheville · ★4.84 · 1 bedroom · 2 beds · 1 bath,40029182,Matthew,,28805,35.64308,-82.48054,Entire home/apt,120,3,343,2023-11-25,3.39,3,0,6,
7665386,Rental unit in Asheville · ★4.67 · 1 bedroom · 2 beds · 1 bath,40234911,Sage,,28806,35.57959,-82.59503,Entire home/apt,83,3,439,2023-12-01,4.34,3,159,54,
7665735,Home in Asheville · ★4.0 · 3 bedrooms · 3 beds · 2 baths,39286676,M K,,28801,35.58301,-82.56315,Entire home/apt,289,30,8,2016-10-23,0.08,1,364,0,
7674957,Home in Asheville · ★4.80 · 3 bedrooms · 3 beds · 2 baths,40300316,Shane,,28806,35.57426,-82.64398,Entire home/apt,139,2,252,2023-12-16,2.51,1,0,34,
7693393,Bungalow in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 bath,40309465,Lee,,28806,35.57883,-82.59488,Entire home/apt,,1,141,2021-06-13,1.41,1,0,0,
7853605,Guest suite in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,2707302,Nan,,28803,35.54113,-82.52874,Entire home/apt,,2,319,2023-05-29,3.15,1,0,5,
7859259,Rental unit in Asheville · ★4.91 · 1 bedroom · 1 bed · 1 bath,481489,Valerie,,28804,35.63074,-82.58481,Entire home/apt,100,28,106,2023-11-01,1.05,2,103,3,
7887572,Rental unit in Asheville · ★4.80 · 1 bedroom · 1 bed · 1 bath,15691039,Rahm,,28803,35.56688,-82.53192,Entire home/apt,93,2,250,2023-11-19,3.85,1,0,31,
7938930,Townhouse in Asheville · ★4.71 · 1 bedroom · 3 beds · 1 bath,12516488,Trish & Steph,,28803,35.57507,-82.53656,Entire home/apt,62,30,7,2023-06-18,0.07,1,347,1,
7947839,Rental unit in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 bath,41909545,Christal,,28801,35.60133,-82.5548,Entire home/apt,96,1,758,2023-11-26,7.53,2,350,68,
7967886,Home in Asheville · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,31173521,Leon And Stella,,28803,35.58063,-82.53814,Entire home/apt,75,30,18,2023-09-30,0.18,1,138,1,
8070733,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,42628649,Jacqueline & Savannah,,28805,35.58147,-82.49864,Entire home/apt,285,2,10,2023-08-01,0.46,1,107,2,
8089299,Home in Asheville · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,637074,Johanna,,28805,35.58742,-82.50093,Private room,60,30,22,2023-10-08,0.23,3,351,2,
8193368,Guest suite in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,36614639,Kambra,,28805,35.59852,-82.5026,Entire home/apt,123,2,412,2023-12-03,4.09,1,236,36,
8211404,Cabin in Asheville · ★4.92 · 2 bedrooms · 2 beds · 2 baths,41727732,Suzanne,,28803,35.48927,-82.51322,Entire home/apt,212,4,38,2023-12-13,0.42,2,0,17,
8246075,Bungalow in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 private bath,6077075,Kimberly,,28806,35.57479,-82.59679,Private room,120,2,58,2023-10-22,0.58,1,84,1,
8265544,Home in Asheville · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,43536753,Tracy And Brent,,28806,35.54047,-82.6007,Entire home/apt,239,1,397,2023-12-16,3.97,1,239,10,
8266788,Home in Asheville · ★4.85 · 4 bedrooms · 5 beds · 2 baths,1686503,Robert,,28803,35.57536,-82.54331,Entire home/apt,400,3,53,2023-11-25,0.53,1,15,6,
8304698,Guest suite in Asheville · ★4.90 · Studio · 1 bed · 1 bath,43785888,Ann,,28801,35.60702,-82.56275,Entire home/apt,68,1,397,2023-12-10,3.98,1,0,29,
8310318,Guest suite in Asheville · ★5.0 · Studio · 1 bed · 1 bath,1292070,Annie,,28805,35.59645,-82.50817,Entire home/apt,68,30,7,2023-07-15,0.07,3,169,2,
8362668,Rental unit in Asheville · ★4.87 · 1 bedroom · 1 bed · 1 bath,23163164,David,,28806,35.57427,-82.59962,Entire home/apt,89,1,576,2023-11-19,5.74,1,0,39,
8443279,Cottage in Asheville · ★4.96 · 1 bedroom · 2 beds · 1 bath,18376463,Mike & Tom,,28801,35.610279,-82.552986,Entire home/apt,186,2,273,2023-12-15,2.75,1,301,63,
8513468,Townhouse in Asheville · ★4.78 · 2 bedrooms · 2 beds · 1 bath,30899500,Daniel,,28804,35.6192,-82.56143,Entire home/apt,80,30,201,2023-03-17,2.02,1,303,1,
8555124,Rental unit in Asheville · ★4.68 · Studio · 1 bed · 1 bath,11456130,Sandi,,28805,35.61354,-82.48022,Entire home/apt,,30,62,2022-06-26,0.62,1,0,0,
8593492,Hotel in Fletcher · ★4.86 · 1 bedroom · 2 beds · 1 private bath,45217605,Gathai,,28732,35.4411,-82.5219,Private room,371,2,56,2021-02-14,0.57,2,364,0,
8624659,Condo in Asheville · ★4.91 · Studio · 2 beds · 1 bath,42676282,Amanda,,28801,35.59507,-82.55376,Entire home/apt,236,2,455,2023-11-22,4.60,3,297,54,
8634354,Guest suite in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,45401193,Lisa,,28801,35.59907,-82.56545,Entire home/apt,151,2,279,2023-12-04,2.80,1,363,18,
8664712,Rental unit in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,45522770,Frank-Peter,,28801,35.59874,-82.56017,Entire home/apt,250,2,195,2023-12-04,1.96,1,0,23,
8741844,Cottage in Arden · ★4.71 · 1 bedroom · 2 beds · 2 baths,45860533,Rumi,,28704,35.46271,-82.55327,Entire home/apt,227,3,7,2023-11-24,0.16,1,354,2,
8782463,Rental unit in Asheville · ★4.80 · 1 bedroom · 3 beds · 1 bath,11246730,Damon,,28801,35.60513,-82.54339,Entire home/apt,81,1,770,2023-12-03,7.74,1,0,97,
8867635,Rental unit in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,46416011,Bet,,28806,35.63837,-82.61978,Entire home/apt,180,2,15,2019-06-10,0.21,1,255,0,
8895397,Home in Asheville · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,2661590,Kelly,,28806,35.58176,-82.59214,Entire home/apt,168,1,124,2023-11-24,1.25,1,358,11,
9022608,Rental unit in Asheville · ★4.82 · 2 bedrooms · 3 beds · 1 bath,34263964,Angie,,28801,35.60593,-82.55233,Entire home/apt,148,1,609,2023-11-22,6.20,2,343,47,
9243493,Home in Asheville · ★4.50 · 3 bedrooms · 4 beds · 2 baths,48040470,Georgia,,28804,35.6428,-82.52113,Entire home/apt,285,3,4,2023-07-30,0.04,1,344,1,
9661460,Home in Asheville · ★4.89 · 4 bedrooms · 4 beds · 3.5 baths,29950328,Ellie,,28805,35.6428,-82.47677,Entire home/apt,,2,322,2022-12-05,3.46,2,0,0,
9794899,Condo in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,50478143,Jean,,28801,35.59541,-82.55304,Entire home/apt,230,3,81,2023-03-31,0.86,1,46,3,
9906491,Home in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 private bath,50939862,Duncan,,28806,35.57549,-82.56997,Private room,99,2,64,2023-12-04,0.94,1,57,10,
9944111,Yurt in Asheville · ★4.78 · 2 beds · 1 bath,51104544,Simms,,28805,35.61443,-82.48886,Entire home/apt,124,2,304,2023-11-27,3.14,4,292,58,
10085566,Rental unit in Asheville · ★4.67 · 1 bedroom · 1 bed · 1 bath,29820165,Kathleen,,28805,35.60193,-82.51549,Entire home/apt,60,30,12,2020-07-31,0.15,1,0,0,
10089256,Guest suite in Asheville · ★4.90 · 1 bedroom · 3 beds · 1 bath,6278782,Robert,,28804,35.65418,-82.54085,Entire home/apt,137,3,275,2023-12-04,2.98,2,73,42,
10263107,Home in Asheville · ★4.92 · 1 bedroom · 1 bed · 1 bath,52768352,Andrew,,28801,35.59905,-82.56122,Entire home/apt,249,3,25,2023-08-28,0.26,1,130,3,
10289755,Home in Woodfin · ★4.89 · 1 bedroom · 1 bed · 1 bath,11981228,Mike,,28804,35.63854,-82.57677,Entire home/apt,115,3,189,2023-11-12,2.06,1,346,13,
10360188,Home in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 private bath,1137761,V,,28801,35.60158,-82.55466,Private room,150,2,329,2023-09-16,3.41,1,0,10,
10524188,Condo in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,28629826,Ricardo,,28801,35.59664,-82.55249,Entire home/apt,250,2,144,2023-12-03,1.52,2,325,8,
10632884,Guest suite in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 bath,54888484,Billy,,28801,35.57591,-82.55779,Entire home/apt,83,1,389,2023-12-17,4.27,1,0,22,
10635789,Home in Asheville · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,21702831,Elise,,28803,35.56579,-82.51033,Private room,,1,116,2020-02-16,1.24,3,0,0,
10674355,Home in Asheville · ★4.94 · 2 bedrooms · 2 beds · 1 bath,25363524,Katy,,28804,35.6438,-82.51362,Entire home/apt,132,2,399,2023-12-17,4.29,1,0,43,
10724022,Home in Asheville · ★4.95 · 4 bedrooms · 4 beds · 3 baths,50280849,Mitch,,28806,35.58038,-82.59148,Entire home/apt,445,2,19,2023-09-24,0.24,3,0,7,
10785231,Cabin in Asheville · ★4.77 · 1 bedroom · 2 beds · 1 bath,51104544,Simms,,28805,35.61301,-82.48968,Entire home/apt,114,2,88,2023-10-18,0.93,4,323,20,
10853381,Home in Arden · ★4.88 · 2 bedrooms · 2 beds · 2 baths,56216396,Terri,,28704,35.45735,-82.56648,Entire home/apt,195,2,43,2023-11-19,0.46,1,351,6,
11182596,Cabin in Arden · ★4.91 · 1 bedroom · 1 bed · 1 private bath,58202090,Jacqueline,,28704,35.43457,-82.57493,Private room,91,1,79,2023-10-09,0.86,1,365,3,
11259371,Guest suite in Asheville · ★4.42 · 1 bedroom · 1 bed · 1 bath,5620417,Becky,,28806,35.60401,-82.59903,Entire home/apt,70,1,297,2023-12-03,3.16,1,0,46,
11283225,Camper/RV in Asheville · ★4.88 · 1 bedroom · 2 beds · 1 bath,55571849,Kurt,,28806,35.56616,-82.58692,Entire home/apt,93,1,350,2023-12-03,4.40,1,0,40,
11291801,Cabin in Asheville · ★4.93 · 3 bedrooms · 3 beds · 1 bath,44117628,Kelly,,28806,35.59625,-82.656,Entire home/apt,175,2,199,2023-12-10,2.13,2,0,49,
11388248,Chalet in Asheville · ★4.89 · 2 bedrooms · 2 beds · 1 bath,40784975,David,,28801,35.59415,-82.53907,Entire home/apt,319,30,297,2023-01-10,3.27,1,88,4,
11421709,Rental unit in Asheville · ★4.87 · 1 bedroom · 1 bed · 1 bath,25316948,Heidi + Chris,,28801,35.59798,-82.56617,Entire home/apt,86,3,350,2023-12-04,3.78,1,342,38,
11483381,Home in Asheville · ★4.80 · 3 bedrooms · 3 beds · 2 baths,59538295,Jeanine,,28805,35.63983,-82.47158,Entire home/apt,133,5,140,2023-11-25,1.53,2,123,12,
11489172,Home in Asheville · ★4.95 · 2 bedrooms · 3 beds · 1 bath,50373206,Kate,,28804,35.63155,-82.55826,Entire home/apt,125,2,101,2022-05-03,1.31,1,0,0,
11553531,Home in Asheville · ★4.93 · 2 bedrooms · 1 bed · 1 private bath,48937991,Bob And Carrie,,28803,35.55399,-82.49014,Private room,78,2,87,2023-11-12,0.92,1,77,8,
11609580,Rental unit in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 bath,3156619,Clara,,28801,35.61649,-82.54222,Entire home/apt,131,2,314,2023-12-17,3.61,1,258,31,
11618840,Home in Asheville · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,10032288,Alison,,28805,35.62161,-82.47852,Entire home/apt,125,7,70,2023-11-28,0.74,1,257,6,
11701027,Guest suite in Arden · ★4.84 · 1 bedroom · 1 bed · 1 bath,37737144,Kwadwo,,28704,35.47567,-82.50115,Entire home/apt,,1,425,2022-04-10,4.50,4,0,0,
11811039,Rental unit in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 bath,2566529,Jan And Leighton,,28804,35.64074,-82.57462,Entire home/apt,89,2,249,2023-11-25,2.77,1,0,23,
11925721,Guesthouse in Asheville · ★5.0 · Studio · 2 beds · 1 bath,19704488,Richie & Lesa,,28801,35.589561462402344,-82.56660461425781,Entire home/apt,165,2,193,2023-12-04,2.52,1,0,23,
11938223,Guesthouse in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,18089084,Patty,,28803,35.54574,-82.49332,Entire home/apt,126,2,78,2023-11-14,0.83,2,0,5,
11947108,Guest suite in Asheville · ★4.93 · 2 bedrooms · 3 beds · 1 bath,12949639,Roger And Mary,,28803,35.57818,-82.54402,Entire home/apt,122,2,335,2023-12-10,3.72,1,231,36,
12105828,Rental unit in Asheville · ★4.90 · 1 bedroom · 2 beds · 1 bath,46228285,Kathryn,,28801,35.61601,-82.54278,Entire home/apt,90,30,10,2023-08-01,0.11,2,75,1,
12107874,Guest suite in Asheville · ★4.80 · 1 bedroom · 2 beds · 1 bath,64927386,Becca,,28801,35.58396,-82.56018,Entire home/apt,109,2,333,2023-12-04,3.59,1,357,31,
12144656,Cottage in Asheville · ★4.94 · 2 bedrooms · 2 beds · 1 bath,43818498,Christine Michele,,28806,35.61584,-82.59733,Entire home/apt,93,2,303,2023-12-03,3.29,2,344,41,
12188215,Rental unit in Asheville · ★4.89 · 1 bedroom · 2 beds · 1 bath,7938475,Sherrye,,28803,35.56694,-82.54206,Entire home/apt,220,2,224,2023-11-27,2.40,2,0,13,
12222050,Home in Asheville · ★4.97 · 3 bedrooms · 3 beds · 2 baths,65744660,Kristina,,28804,35.62698,-82.53457,Entire home/apt,250,2,201,2023-11-25,2.26,1,338,17,
12250733,Home in Asheville · ★4.77 · 3 bedrooms · 3 beds · 2.5 baths,6773853,Ricky,,28806,35.56996,-82.57437,Entire home/apt,95,30,31,2023-12-10,0.33,1,76,6,
12266103,Rental unit in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,24707668,Suzy,,28804,35.60168,-82.54076,Entire home/apt,309,3,21,2022-05-15,0.23,1,340,0,
12281167,Home in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 private bath,3562687,Laura,,28801,35.6063,-82.5478,Private room,46,3,221,2021-10-31,2.67,1,66,0,
12286328,Hostel in Asheville · ★4.78 · 1 bedroom · 1 bed · 2.5 shared baths,746673,BonPaul,,28806,35.57893,-82.59564,Shared room,27,1,194,2023-12-01,2.07,8,308,50,
12290379,Home in Asheville · ★4.90 · 1 bedroom · 3 beds · 1 bath,21702831,Elise,,28803,35.56439,-82.50985,Private room,,2,118,2021-08-22,1.26,3,0,0,
12310425,Home in Asheville · ★4.95 · 3 bedrooms · 4 beds · 2 baths,64613905,Haywood,,28806,35.57863,-82.59599,Entire home/apt,268,3,117,2023-11-22,1.29,1,318,9,
12377575,Home in Asheville · ★4.94 · 3 bedrooms · 3 beds · 3 baths,2992564,Courtney,,28805,35.61712,-82.52443,Entire home/apt,425,2,106,2023-09-25,1.15,1,172,9,
12400514,Home in Asheville · ★4.90 · 1 bedroom · 3 beds · 1 bath,31012477,Lisa,,28806,35.57362,-82.60094,Entire home/apt,120,1,656,2023-12-03,7.14,1,346,71,
12470763,Home in Asheville · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,43095235,Terra,,28806,35.57505,-82.58089,Private room,,2,44,2023-10-29,0.48,4,0,1,
12472966,Guest suite in Arden · ★5.0 · 1 bedroom · 1 bed · 1 bath,67509318,Cindy,,28704,35.45336,-82.56626,Entire home/apt,120,2,147,2023-12-04,2.93,2,247,26,
12543684,Home in Asheville · ★4.88 · 3 bedrooms · 4 beds · 2 baths,67969363,Jon And Emily,,28803,35.55376,-82.47646,Entire home/apt,163,2,534,2023-12-10,5.74,8,351,53,
12587092,Guest suite in Asheville · ★4.56 · 1 bedroom · 4 beds · 1.5 baths,31174094,Walter,,28803,35.49374,-82.51547,Private room,60,2,70,2023-07-10,1.13,3,85,4,
12761982,Home in Asheville · ★4.20 · 2 bedrooms · 1 bed · 1 shared bath,66592539,Natalie,,28804,35.63161,-82.58001,Private room,,30,44,2017-11-06,0.47,2,0,0,
12763722,Cottage in Candler · ★4.72 · 3 bedrooms · 5 beds · 1 bath,15788000,Lisa,,28715,35.5148,-82.65126,Entire home/apt,209,1,574,2023-11-26,6.28,6,242,25,
12809255,Home in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 private bath,69829206,Cheryl,,28806,35.57448,-82.60437,Private room,70,1,136,2023-08-12,1.74,1,106,14,
12813635,Home in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 bath,21924962,Michael,,28806,35.58562,-82.62242,Entire home/apt,200,5,23,2022-08-15,0.25,1,0,0,
12834984,Guesthouse in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 bath,7852014,Michael,,28801,35.60708,-82.55573,Entire home/apt,127,30,166,2023-10-29,1.82,1,122,5,
12835184,Guesthouse in Asheville · ★4.73 · 1 bedroom · 1 bed · 1 bath,8089511,Elizabeth,,28801,35.58174,-82.55795,Entire home/apt,89,2,292,2023-11-26,3.17,1,0,22,
12848084,Rental unit in Fletcher · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,70178019,Leslie,,28732,35.4487445,-82.48767529999999,Entire home/apt,96,3,292,2023-11-26,3.34,1,255,33,
12871394,Townhouse in Asheville · ★4.89 · 1 bedroom · 2 beds · 1 bath,7938475,Sherrye,,28803,35.56694,-82.54206,Entire home/apt,220,2,262,2023-11-12,2.85,2,331,15,
12918380,Guest suite in Asheville · ★4.95 · 1 bedroom · 2 beds · 1 bath,70859007,Courteney,,28806,35.58581,-82.5813,Entire home/apt,115,2,295,2023-12-12,3.50,1,166,38,
12925044,Home in Arden · ★4.98 · 2 bedrooms · 2 beds · 2 baths,14165703,Jill,,28704,35.45255,-82.50089,Entire home/apt,,2,115,2023-11-25,1.29,1,0,9,
12944995,Home in Asheville · ★4.76 · Studio · 1 bed · 1 bath,40029182,Matthew,,28805,35.643699645996094,-82.47982788085938,Entire home/apt,90,2,315,2023-12-03,3.41,3,353,26,
12970301,Rental unit in Asheville · ★4.91 · 1 bedroom · 1 bed · 1 bath,961396,Timo,,28806,35.58573,-82.61703,Entire home/apt,46,30,159,2023-11-27,1.73,2,63,6,
12989718,Hostel in Asheville · ★4.71 · 1 bedroom · 1 bed · 2.5 shared baths,746673,BonPaul,,28806,35.57893,-82.59564,Shared room,27,1,106,2023-11-27,1.15,8,309,12,
13093505,Rental unit in Asheville · ★4.93 · 1 bedroom · 2 beds · 1 bath,23092470,April,,28801,35.59236,-82.55307,Entire home/apt,117,1,692,2023-12-01,7.62,4,247,94,
13112074,Home in Asheville · ★4.92 · 1 bedroom · 1 bed · 1 bath,72903706,Katherine,,28804,35.63308,-82.52811,Entire home/apt,162,3,139,2023-11-05,1.52,2,167,3,
13186091,Guest suite in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,51831860,Annelise,,28806,35.58498,-82.57061,Entire home/apt,162,3,61,2022-08-22,0.67,1,15,0,
13206560,Loft in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,2307713,Krista,,28801,35.59502,-82.55316,Entire home/apt,165,1,707,2023-12-12,7.76,3,192,104,
13224612,Home in Asheville · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,59215839,Julie,,28806,35.57875,-82.60486,Private room,,2,64,2022-01-01,0.70,2,0,0,
13234214,Guest suite in Arden · ★4.75 · 2 bedrooms · 2 beds · 1 bath,17162742,Kirk,,28704,35.43627,-82.57817,Entire home/apt,135,3,13,2023-12-17,0.15,1,0,4,
13274313,Rental unit in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,16465325,Matt & Lulu,,28801,35.59782621337052,-82.56599084109872,Entire home/apt,142,2,207,2023-12-14,2.37,1,348,15,
13279595,Home in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 private bath,74862179,Rebecca,,28803,35.55594,-82.47736,Private room,112,1,149,2023-11-12,1.62,2,0,2,
13308291,Home in Asheville · ★4.85 · 1 bedroom · 1 bed · 1 bath,39722886,Anis,,28806,35.61016,-82.5809,Entire home/apt,108,2,59,2023-11-25,0.65,1,82,2,
13326253,Condo in Asheville · ★4.75 · 1 bedroom · 1 bed · 1 bath,1872084,Linda And Rafael,,28806,35.58128,-82.59842,Entire home/apt,92,2,279,2023-11-25,3.07,3,73,26,
13333422,Home in Asheville · ★4.86 · 1 bedroom · 1 bed · 1 bath,75476230,Jennifer,,28806,35.57496,-82.57678,Entire home/apt,116,2,173,2023-11-27,1.91,1,356,22,
13340576,Rental unit in Asheville · ★4.83 · 1 bedroom · 1 bed · 1 bath,12585232,George,,28806,35.59467,-82.61469,Entire home/apt,87,1,168,2023-10-09,1.84,1,83,4,
13348419,Guest suite in Asheville · ★4.80 · 1 bedroom · 2 beds · 1 bath,57640272,Ellen,,28804,35.63151,-82.56855,Entire home/apt,151,2,93,2023-10-10,1.02,1,0,2,
13355384,Condo in Asheville · ★4.66 · 2 bedrooms · 2 beds · 2 baths,1872084,Linda And Rafael,,28806,35.58147,-82.59898,Entire home/apt,176,2,325,2023-11-19,3.58,3,164,44,
13386987,Guesthouse in Asheville · ★4.60 · 1 bedroom · 1 bed · 1 bath,1335315,Lindsay,,28803,35.55192,-82.53341,Entire home/apt,40,30,112,2023-12-01,1.23,1,45,5,
